Channel,Gain,Time (sec),Time (hr),Well,AFU,uM,Excitation,Emission
OD600,-1,52045,14.45694444,B4,1.198,1.198,600,-1
OD600,-1,52045,14.45694444,B5,1.099,1.099,600,-1
OD600,-1,52045,14.45694444,B6,1.103,1.103,600,-1
OD600,-1,52045,14.45694444,B7,1.144,1.144,600,-1
OD600,-1,52045,14.45694444,B8,1.144,1.144,600,-1
OD600,-1,52045,14.45694444,B9,1.157,1.157,600,-1
OD600,-1,52045,14.45694444,B10,1.212,1.212,600,-1
OD600,-1,52045,14.45694444,B11,1.162,1.162,600,-1
OD600,-1,52045,14.45694444,B12,1.198,1.198,600,-1
OD600,-1,52045,14.45694444,C1,1.185,1.185,600,-1
OD600,-1,52045,14.45694444,C2,1.194,1.194,600,-1
OD600,-1,52045,14.45694444,C3,1.2,1.2,600,-1
OD600,-1,52045,14.45694444,C4,1.118,1.118,600,-1
OD600,-1,52045,14.45694444,C5,1.088,1.088,600,-1
OD600,-1,52045,14.45694444,C6,1.063,1.063,600,-1
OD600,-1,52045,14.45694444,C7,1.179,1.179,600,-1
OD600,-1,52045,14.45694444,C8,1.222,1.222,600,-1
OD600,-1,52045,14.45694444,C9,1.188,1.188,600,-1
OD600,-1,52045,14.45694444,C10,1.213,1.213,600,-1
OD600,-1,52045,14.45694444,C11,1.215,1.215,600,-1
OD600,-1,52045,14.45694444,C12,1.202,1.202,600,-1
OD600,-1,52045,14.45694444,D1,1.192,1.192,600,-1
OD600,-1,52045,14.45694444,D2,1.176,1.176,600,-1
OD600,-1,52045,14.45694444,D3,1.194,1.194,600,-1
OD600,-1,52045,14.45694444,D4,1.138,1.138,600,-1
OD600,-1,52045,14.45694444,D5,1.102,1.102,600,-1
OD600,-1,52045,14.45694444,D6,1.122,1.122,600,-1
OD600,-1,52045,14.45694444,D7,1.204,1.204,600,-1
OD600,-1,52045,14.45694444,D8,1.207,1.207,600,-1
OD600,-1,52045,14.45694444,D9,1.283,1.283,600,-1
OD600,-1,52045,14.45694444,D10,1.207,1.207,600,-1
OD600,-1,52045,14.45694444,D11,1.201,1.201,600,-1
OD600,-1,52045,14.45694444,D12,1.221,1.221,600,-1
OD600,-1,52045,14.45694444,E1,1.171,1.171,600,-1
OD600,-1,52045,14.45694444,E2,1.156,1.156,600,-1
OD600,-1,52045,14.45694444,E3,1.17,1.17,600,-1
OD600,-1,52045,14.45694444,E4,1.057,1.057,600,-1
OD600,-1,52045,14.45694444,E5,0.997,0.997,600,-1
OD600,-1,52045,14.45694444,E6,1.058,1.058,600,-1
OD600,-1,52045,14.45694444,E7,1.186,1.186,600,-1
OD600,-1,52045,14.45694444,E8,1.158,1.158,600,-1
OD600,-1,52045,14.45694444,E9,1.169,1.169,600,-1
OD600,-1,52045,14.45694444,E10,1.182,1.182,600,-1
OD600,-1,52045,14.45694444,E11,1.198,1.198,600,-1
OD600,-1,52045,14.45694444,E12,1.209,1.209,600,-1
OD600,-1,52045,14.45694444,F1,1.175,1.175,600,-1
OD600,-1,52045,14.45694444,F2,1.182,1.182,600,-1
OD600,-1,52045,14.45694444,F3,1.187,1.187,600,-1
OD600,-1,52045,14.45694444,F4,1.207,1.207,600,-1
OD600,-1,52045,14.45694444,F5,1.198,1.198,600,-1
OD600,-1,52045,14.45694444,F6,1.216,1.216,600,-1
OD600,-1,52045,14.45694444,F7,1.263,1.263,600,-1
OD600,-1,52045,14.45694444,F8,1.272,1.272,600,-1
OD600,-1,52045,14.45694444,F9,1.254,1.254,600,-1
OD600,-1,52045,14.45694444,F10,1.187,1.187,600,-1
OD600,-1,52045,14.45694444,F11,1.206,1.206,600,-1
OD600,-1,52045,14.45694444,F12,1.192,1.192,600,-1
OD600,-1,52045,14.45694444,G1,1.222,1.222,600,-1
OD600,-1,52045,14.45694444,G2,1.218,1.218,600,-1
OD600,-1,52045,14.45694444,G3,1.221,1.221,600,-1
OD600,-1,52045,14.45694444,G4,1.23,1.23,600,-1
OD600,-1,52045,14.45694444,G5,1.225,1.225,600,-1
OD600,-1,52045,14.45694444,G6,1.201,1.201,600,-1
OD600,-1,52045,14.45694444,G7,1.205,1.205,600,-1
OD600,-1,52045,14.45694444,G8,1.214,1.214,600,-1
OD600,-1,52045,14.45694444,G9,1.225,1.225,600,-1
OD600,-1,52045,14.45694444,G10,1.215,1.215,600,-1
OD600,-1,52045,14.45694444,G11,1.259,1.259,600,-1
OD600,-1,52045,14.45694444,G12,1.22,1.22,600,-1
OD600,-1,52045,14.45694444,H1,1.175,1.175,600,-1
OD600,-1,52045,14.45694444,H2,1.115,1.115,600,-1
OD600,-1,52045,14.45694444,H3,1.177,1.177,600,-1
OD600,-1,52045,14.45694444,H4,1.183,1.183,600,-1
OD600,-1,52045,14.45694444,H5,1.115,1.115,600,-1
OD600,-1,52045,14.45694444,H6,1.189,1.189,600,-1
OD600,-1,52045,14.45694444,H7,1.27,1.27,600,-1
OD600,-1,52045,14.45694444,H8,1.16,1.16,600,-1
OD600,-1,52045,14.45694444,H9,1.292,1.292,600,-1
OD600,-1,52045,14.45694444,H10,1.191,1.191,600,-1
OD600,-1,52045,14.45694444,H11,1.144,1.144,600,-1
OD600,-1,52045,14.45694444,H12,1.201,1.201,600,-1
OD600,-1,52345,14.54027778,A1,1.283,1.283,600,-1
OD600,-1,52345,14.54027778,A2,1.271,1.271,600,-1
OD600,-1,52345,14.54027778,A3,1.257,1.257,600,-1
OD600,-1,52345,14.54027778,A4,1.19,1.19,600,-1
OD600,-1,52345,14.54027778,A5,1.195,1.195,600,-1
OD600,-1,52345,14.54027778,A6,1.166,1.166,600,-1
OD600,-1,52345,14.54027778,A7,1.226,1.226,600,-1
OD600,-1,52345,14.54027778,A8,1.238,1.238,600,-1
OD600,-1,52345,14.54027778,A9,1.214,1.214,600,-1
OD600,-1,52345,14.54027778,A10,1.226,1.226,600,-1
OD600,-1,52345,14.54027778,A11,1.215,1.215,600,-1
OD600,-1,52345,14.54027778,A12,1.204,1.204,600,-1
OD600,-1,52345,14.54027778,B1,1.248,1.248,600,-1
OD600,-1,52345,14.54027778,B2,1.186,1.186,600,-1
OD600,-1,52345,14.54027778,B3,1.2,1.2,600,-1
OD600,-1,52345,14.54027778,B4,1.197,1.197,600,-1
OD600,-1,52345,14.54027778,B5,1.107,1.107,600,-1
OD600,-1,52345,14.54027778,B6,1.119,1.119,600,-1
OD600,-1,52345,14.54027778,B7,1.146,1.146,600,-1
OD600,-1,52345,14.54027778,B8,1.141,1.141,600,-1
OD600,-1,52345,14.54027778,B9,1.164,1.164,600,-1
OD600,-1,52345,14.54027778,B10,1.212,1.212,600,-1
OD600,-1,52345,14.54027778,B11,1.157,1.157,600,-1
OD600,-1,52345,14.54027778,B12,1.198,1.198,600,-1
OD600,-1,52345,14.54027778,C1,1.195,1.195,600,-1
OD600,-1,52345,14.54027778,C2,1.198,1.198,600,-1
OD600,-1,52345,14.54027778,C3,1.202,1.202,600,-1
OD600,-1,52345,14.54027778,C4,1.123,1.123,600,-1
OD600,-1,52345,14.54027778,C5,1.093,1.093,600,-1
OD600,-1,52345,14.54027778,C6,1.067,1.067,600,-1
OD600,-1,52345,14.54027778,C7,1.179,1.179,600,-1
OD600,-1,52345,14.54027778,C8,1.229,1.229,600,-1
OD600,-1,52345,14.54027778,C9,1.192,1.192,600,-1
OD600,-1,52345,14.54027778,C10,1.214,1.214,600,-1
OD600,-1,52345,14.54027778,C11,1.218,1.218,600,-1
OD600,-1,52345,14.54027778,C12,1.202,1.202,600,-1
OD600,-1,52345,14.54027778,D1,1.199,1.199,600,-1
OD600,-1,52345,14.54027778,D2,1.176,1.176,600,-1
OD600,-1,52345,14.54027778,D3,1.194,1.194,600,-1
OD600,-1,52345,14.54027778,D4,1.143,1.143,600,-1
OD600,-1,52345,14.54027778,D5,1.107,1.107,600,-1
OD600,-1,52345,14.54027778,D6,1.134,1.134,600,-1
OD600,-1,52345,14.54027778,D7,1.198,1.198,600,-1
OD600,-1,52345,14.54027778,D8,1.2,1.2,600,-1
OD600,-1,52345,14.54027778,D9,1.289,1.289,600,-1
OD600,-1,52345,14.54027778,D10,1.211,1.211,600,-1
OD600,-1,52345,14.54027778,D11,1.216,1.216,600,-1
OD600,-1,52345,14.54027778,D12,1.218,1.218,600,-1
OD600,-1,52345,14.54027778,E1,1.171,1.171,600,-1
OD600,-1,52345,14.54027778,E2,1.157,1.157,600,-1
OD600,-1,52345,14.54027778,E3,1.176,1.176,600,-1
OD600,-1,52345,14.54027778,E4,1.061,1.061,600,-1
OD600,-1,52345,14.54027778,E5,0.999,0.999,600,-1
OD600,-1,52345,14.54027778,E6,1.062,1.062,600,-1
OD600,-1,52345,14.54027778,E7,1.186,1.186,600,-1
OD600,-1,52345,14.54027778,E8,1.167,1.167,600,-1
OD600,-1,52345,14.54027778,E9,1.172,1.172,600,-1
OD600,-1,52345,14.54027778,E10,1.182,1.182,600,-1
OD600,-1,52345,14.54027778,E11,1.199,1.199,600,-1
OD600,-1,52345,14.54027778,E12,1.219,1.219,600,-1
OD600,-1,52345,14.54027778,F1,1.161,1.161,600,-1
OD600,-1,52345,14.54027778,F2,1.19,1.19,600,-1
OD600,-1,52345,14.54027778,F3,1.187,1.187,600,-1
OD600,-1,52345,14.54027778,F4,1.207,1.207,600,-1
OD600,-1,52345,14.54027778,F5,1.199,1.199,600,-1
OD600,-1,52345,14.54027778,F6,1.216,1.216,600,-1
OD600,-1,52345,14.54027778,F7,1.259,1.259,600,-1
OD600,-1,52345,14.54027778,F8,1.276,1.276,600,-1
OD600,-1,52345,14.54027778,F9,1.265,1.265,600,-1
OD600,-1,52345,14.54027778,F10,1.181,1.181,600,-1
OD600,-1,52345,14.54027778,F11,1.206,1.206,600,-1
OD600,-1,52345,14.54027778,F12,1.196,1.196,600,-1
OD600,-1,52345,14.54027778,G1,1.222,1.222,600,-1
OD600,-1,52345,14.54027778,G2,1.218,1.218,600,-1
OD600,-1,52345,14.54027778,G3,1.222,1.222,600,-1
OD600,-1,52345,14.54027778,G4,1.23,1.23,600,-1
OD600,-1,52345,14.54027778,G5,1.225,1.225,600,-1
OD600,-1,52345,14.54027778,G6,1.202,1.202,600,-1
OD600,-1,52345,14.54027778,G7,1.204,1.204,600,-1
OD600,-1,52345,14.54027778,G8,1.216,1.216,600,-1
OD600,-1,52345,14.54027778,G9,1.226,1.226,600,-1
OD600,-1,52345,14.54027778,G10,1.216,1.216,600,-1
OD600,-1,52345,14.54027778,G11,1.26,1.26,600,-1
OD600,-1,52345,14.54027778,G12,1.221,1.221,600,-1
OD600,-1,52345,14.54027778,H1,1.174,1.174,600,-1
OD600,-1,52345,14.54027778,H2,1.118,1.118,600,-1
OD600,-1,52345,14.54027778,H3,1.177,1.177,600,-1
OD600,-1,52345,14.54027778,H4,1.184,1.184,600,-1
OD600,-1,52345,14.54027778,H5,1.119,1.119,600,-1
OD600,-1,52345,14.54027778,H6,1.193,1.193,600,-1
OD600,-1,52345,14.54027778,H7,1.273,1.273,600,-1
OD600,-1,52345,14.54027778,H8,1.165,1.165,600,-1
OD600,-1,52345,14.54027778,H9,1.294,1.294,600,-1
OD600,-1,52345,14.54027778,H10,1.188,1.188,600,-1
OD600,-1,52345,14.54027778,H11,1.147,1.147,600,-1
OD600,-1,52345,14.54027778,H12,1.203,1.203,600,-1
OD600,-1,52645,14.62361111,A1,1.273,1.273,600,-1
OD600,-1,52645,14.62361111,A2,1.275,1.275,600,-1
OD600,-1,52645,14.62361111,A3,1.273,1.273,600,-1
OD600,-1,52645,14.62361111,A4,1.195,1.195,600,-1
OD600,-1,52645,14.62361111,A5,1.198,1.198,600,-1
OD600,-1,52645,14.62361111,A6,1.206,1.206,600,-1
OD600,-1,52645,14.62361111,A7,1.228,1.228,600,-1
OD600,-1,52645,14.62361111,A8,1.237,1.237,600,-1
OD600,-1,52645,14.62361111,A9,1.216,1.216,600,-1
OD600,-1,52645,14.62361111,A10,1.227,1.227,600,-1
OD600,-1,52645,14.62361111,A11,1.216,1.216,600,-1
OD600,-1,52645,14.62361111,A12,1.204,1.204,600,-1
OD600,-1,52645,14.62361111,B1,1.257,1.257,600,-1
OD600,-1,52645,14.62361111,B2,1.19,1.19,600,-1
OD600,-1,52645,14.62361111,B3,1.213,1.213,600,-1
OD600,-1,52645,14.62361111,B4,1.196,1.196,600,-1
OD600,-1,52645,14.62361111,B5,1.109,1.109,600,-1
OD600,-1,52645,14.62361111,B6,1.109,1.109,600,-1
OD600,-1,52645,14.62361111,B7,1.145,1.145,600,-1
OD600,-1,52645,14.62361111,B8,1.137,1.137,600,-1
OD600,-1,52645,14.62361111,B9,1.17,1.17,600,-1
OD600,-1,52645,14.62361111,B10,1.212,1.212,600,-1
OD600,-1,52645,14.62361111,B11,1.162,1.162,600,-1
OD600,-1,52645,14.62361111,B12,1.198,1.198,600,-1
OD600,-1,52645,14.62361111,C1,1.185,1.185,600,-1
OD600,-1,52645,14.62361111,C2,1.194,1.194,600,-1
OD600,-1,52645,14.62361111,C3,1.203,1.203,600,-1
OD600,-1,52645,14.62361111,C4,1.127,1.127,600,-1
OD600,-1,52645,14.62361111,C5,1.098,1.098,600,-1
OD600,-1,52645,14.62361111,C6,1.073,1.073,600,-1
OD600,-1,52645,14.62361111,C7,1.183,1.183,600,-1
OD600,-1,52645,14.62361111,C8,1.226,1.226,600,-1
OD600,-1,52645,14.62361111,C9,1.199,1.199,600,-1
OD600,-1,52645,14.62361111,C10,1.216,1.216,600,-1
OD600,-1,52645,14.62361111,C11,1.219,1.219,600,-1
OD600,-1,52645,14.62361111,C12,1.202,1.202,600,-1
OD600,-1,52645,14.62361111,D1,1.197,1.197,600,-1
OD600,-1,52645,14.62361111,D2,1.178,1.178,600,-1
OD600,-1,52645,14.62361111,D3,1.196,1.196,600,-1
OD600,-1,52645,14.62361111,D4,1.149,1.149,600,-1
OD600,-1,52645,14.62361111,D5,1.112,1.112,600,-1
OD600,-1,52645,14.62361111,D6,1.144,1.144,600,-1
OD600,-1,52645,14.62361111,D7,1.207,1.207,600,-1
OD600,-1,52645,14.62361111,D8,1.202,1.202,600,-1
OD600,-1,52645,14.62361111,D9,1.289,1.289,600,-1
OD600,-1,52645,14.62361111,D10,1.21,1.21,600,-1
OD600,-1,52645,14.62361111,D11,1.216,1.216,600,-1
OD600,-1,52645,14.62361111,D12,1.241,1.241,600,-1
OD600,-1,52645,14.62361111,E1,1.17,1.17,600,-1
OD600,-1,52645,14.62361111,E2,1.157,1.157,600,-1
OD600,-1,52645,14.62361111,E3,1.178,1.178,600,-1
OD600,-1,52645,14.62361111,E4,1.066,1.066,600,-1
OD600,-1,52645,14.62361111,E5,1.004,1.004,600,-1
OD600,-1,52645,14.62361111,E6,1.067,1.067,600,-1
OD600,-1,52645,14.62361111,E7,1.179,1.179,600,-1
OD600,-1,52645,14.62361111,E8,1.166,1.166,600,-1
OD600,-1,52645,14.62361111,E9,1.181,1.181,600,-1
OD600,-1,52645,14.62361111,E10,1.187,1.187,600,-1
OD600,-1,52645,14.62361111,E11,1.2,1.2,600,-1
OD600,-1,52645,14.62361111,E12,1.199,1.199,600,-1
OD600,-1,52645,14.62361111,F1,1.161,1.161,600,-1
OD600,-1,52645,14.62361111,F2,1.174,1.174,600,-1
OD600,-1,52645,14.62361111,F3,1.19,1.19,600,-1
OD600,-1,52645,14.62361111,F4,1.227,1.227,600,-1
OD600,-1,52645,14.62361111,F5,1.2,1.2,600,-1
OD600,-1,52645,14.62361111,F6,1.217,1.217,600,-1
OD600,-1,52645,14.62361111,F7,1.249,1.249,600,-1
OD600,-1,52645,14.62361111,F8,1.289,1.289,600,-1
OD600,-1,52645,14.62361111,F9,1.263,1.263,600,-1
OD600,-1,52645,14.62361111,F10,1.182,1.182,600,-1
OD600,-1,52645,14.62361111,F11,1.207,1.207,600,-1
OD600,-1,52645,14.62361111,F12,1.194,1.194,600,-1
OD600,-1,52645,14.62361111,G1,1.223,1.223,600,-1
OD600,-1,52645,14.62361111,G2,1.219,1.219,600,-1
OD600,-1,52645,14.62361111,G3,1.223,1.223,600,-1
OD600,-1,52645,14.62361111,G4,1.233,1.233,600,-1
OD600,-1,52645,14.62361111,G5,1.226,1.226,600,-1
OD600,-1,52645,14.62361111,G6,1.205,1.205,600,-1
OD600,-1,52645,14.62361111,G7,1.207,1.207,600,-1
OD600,-1,52645,14.62361111,G8,1.216,1.216,600,-1
OD600,-1,52645,14.62361111,G9,1.229,1.229,600,-1
OD600,-1,52645,14.62361111,G10,1.218,1.218,600,-1
OD600,-1,52645,14.62361111,G11,1.261,1.261,600,-1
OD600,-1,52645,14.62361111,G12,1.222,1.222,600,-1
OD600,-1,52645,14.62361111,H1,1.181,1.181,600,-1
OD600,-1,52645,14.62361111,H2,1.121,1.121,600,-1
OD600,-1,52645,14.62361111,H3,1.178,1.178,600,-1
OD600,-1,52645,14.62361111,H4,1.194,1.194,600,-1
OD600,-1,52645,14.62361111,H5,1.115,1.115,600,-1
OD600,-1,52645,14.62361111,H6,1.191,1.191,600,-1
OD600,-1,52645,14.62361111,H7,1.278,1.278,600,-1
OD600,-1,52645,14.62361111,H8,1.169,1.169,600,-1
OD600,-1,52645,14.62361111,H9,1.296,1.296,600,-1
OD600,-1,52645,14.62361111,H10,1.202,1.202,600,-1
OD600,-1,52645,14.62361111,H11,1.15,1.15,600,-1
OD600,-1,52645,14.62361111,H12,1.208,1.208,600,-1
OD600,-1,52945,14.70694444,A1,1.302,1.302,600,-1
OD600,-1,52945,14.70694444,A2,1.277,1.277,600,-1
OD600,-1,52945,14.70694444,A3,1.276,1.276,600,-1
OD600,-1,52945,14.70694444,A4,1.198,1.198,600,-1
OD600,-1,52945,14.70694444,A5,1.198,1.198,600,-1
OD600,-1,52945,14.70694444,A6,1.214,1.214,600,-1
OD600,-1,52945,14.70694444,A7,1.228,1.228,600,-1
OD600,-1,52945,14.70694444,A8,1.237,1.237,600,-1
OD600,-1,52945,14.70694444,A9,1.214,1.214,600,-1
OD600,-1,52945,14.70694444,A10,1.228,1.228,600,-1
OD600,-1,52945,14.70694444,A11,1.215,1.215,600,-1
OD600,-1,52945,14.70694444,A12,1.205,1.205,600,-1
OD600,-1,52945,14.70694444,B1,1.239,1.239,600,-1
OD600,-1,52945,14.70694444,B2,1.212,1.212,600,-1
OD600,-1,52945,14.70694444,B3,1.204,1.204,600,-1
OD600,-1,52945,14.70694444,B4,1.196,1.196,600,-1
OD600,-1,52945,14.70694444,B5,1.106,1.106,600,-1
OD600,-1,52945,14.70694444,B6,1.107,1.107,600,-1
OD600,-1,52945,14.70694444,B7,1.147,1.147,600,-1
OD600,-1,52945,14.70694444,B8,1.146,1.146,600,-1
OD600,-1,52945,14.70694444,B9,1.165,1.165,600,-1
OD600,-1,52945,14.70694444,B10,1.214,1.214,600,-1
OD600,-1,52945,14.70694444,B11,1.17,1.17,600,-1
OD600,-1,52945,14.70694444,B12,1.198,1.198,600,-1
OD600,-1,52945,14.70694444,C1,1.185,1.185,600,-1
OD600,-1,52945,14.70694444,C2,1.195,1.195,600,-1
OD600,-1,52945,14.70694444,C3,1.203,1.203,600,-1
OD600,-1,52945,14.70694444,C4,1.133,1.133,600,-1
OD600,-1,52945,14.70694444,C5,1.1,1.1,600,-1
OD600,-1,52945,14.70694444,C6,1.077,1.077,600,-1
OD600,-1,52945,14.70694444,C7,1.185,1.185,600,-1
OD600,-1,52945,14.70694444,C8,1.226,1.226,600,-1
OD600,-1,52945,14.70694444,C9,1.188,1.188,600,-1
OD600,-1,52945,14.70694444,C10,1.215,1.215,600,-1
OD600,-1,52945,14.70694444,C11,1.218,1.218,600,-1
OD600,-1,52945,14.70694444,C12,1.203,1.203,600,-1
OD600,-1,52945,14.70694444,D1,1.198,1.198,600,-1
OD600,-1,52945,14.70694444,D2,1.179,1.179,600,-1
OD600,-1,52945,14.70694444,D3,1.197,1.197,600,-1
OD600,-1,52945,14.70694444,D4,1.156,1.156,600,-1
OD600,-1,52945,14.70694444,D5,1.114,1.114,600,-1
OD600,-1,52945,14.70694444,D6,1.148,1.148,600,-1
OD600,-1,52945,14.70694444,D7,1.204,1.204,600,-1
OD600,-1,52945,14.70694444,D8,1.214,1.214,600,-1
OD600,-1,52945,14.70694444,D9,1.292,1.292,600,-1
OD600,-1,52945,14.70694444,D10,1.214,1.214,600,-1
OD600,-1,52945,14.70694444,D11,1.209,1.209,600,-1
OD600,-1,52945,14.70694444,D12,1.216,1.216,600,-1
OD600,-1,52945,14.70694444,E1,1.171,1.171,600,-1
OD600,-1,52945,14.70694444,E2,1.158,1.158,600,-1
OD600,-1,52945,14.70694444,E3,1.183,1.183,600,-1
OD600,-1,52945,14.70694444,E4,1.069,1.069,600,-1
OD600,-1,52945,14.70694444,E5,1.008,1.008,600,-1
OD600,-1,52945,14.70694444,E6,1.071,1.071,600,-1
OD600,-1,52945,14.70694444,E7,1.186,1.186,600,-1
OD600,-1,52945,14.70694444,E8,1.172,1.172,600,-1
OD600,-1,52945,14.70694444,E9,1.171,1.171,600,-1
OD600,-1,52945,14.70694444,E10,1.183,1.183,600,-1
OD600,-1,52945,14.70694444,E11,1.204,1.204,600,-1
OD600,-1,52945,14.70694444,E12,1.22,1.22,600,-1
OD600,-1,52945,14.70694444,F1,1.17,1.17,600,-1
OD600,-1,52945,14.70694444,F2,1.177,1.177,600,-1
OD600,-1,52945,14.70694444,F3,1.192,1.192,600,-1
OD600,-1,52945,14.70694444,F4,1.209,1.209,600,-1
OD600,-1,52945,14.70694444,F5,1.203,1.203,600,-1
OD600,-1,52945,14.70694444,F6,1.219,1.219,600,-1
OD600,-1,52945,14.70694444,F7,1.252,1.252,600,-1
OD600,-1,52945,14.70694444,F8,1.271,1.271,600,-1
OD600,-1,52945,14.70694444,F9,1.268,1.268,600,-1
OD600,-1,52945,14.70694444,F10,1.184,1.184,600,-1
OD600,-1,52945,14.70694444,F11,1.212,1.212,600,-1
OD600,-1,52945,14.70694444,F12,1.199,1.199,600,-1
OD600,-1,52945,14.70694444,G1,1.225,1.225,600,-1
OD600,-1,52945,14.70694444,G2,1.22,1.22,600,-1
OD600,-1,52945,14.70694444,G3,1.223,1.223,600,-1
OD600,-1,52945,14.70694444,G4,1.234,1.234,600,-1
OD600,-1,52945,14.70694444,G5,1.226,1.226,600,-1
OD600,-1,52945,14.70694444,G6,1.204,1.204,600,-1
OD600,-1,52945,14.70694444,G7,1.208,1.208,600,-1
OD600,-1,52945,14.70694444,G8,1.217,1.217,600,-1
OD600,-1,52945,14.70694444,G9,1.227,1.227,600,-1
OD600,-1,52945,14.70694444,G10,1.219,1.219,600,-1
OD600,-1,52945,14.70694444,G11,1.262,1.262,600,-1
OD600,-1,52945,14.70694444,G12,1.223,1.223,600,-1
OD600,-1,52945,14.70694444,H1,1.183,1.183,600,-1
OD600,-1,52945,14.70694444,H2,1.123,1.123,600,-1
OD600,-1,52945,14.70694444,H3,1.18,1.18,600,-1
OD600,-1,52945,14.70694444,H4,1.188,1.188,600,-1
OD600,-1,52945,14.70694444,H5,1.128,1.128,600,-1
OD600,-1,52945,14.70694444,H6,1.214,1.214,600,-1
OD600,-1,52945,14.70694444,H7,1.282,1.282,600,-1
OD600,-1,52945,14.70694444,H8,1.173,1.173,600,-1
OD600,-1,52945,14.70694444,H9,1.298,1.298,600,-1
OD600,-1,52945,14.70694444,H10,1.19,1.19,600,-1
OD600,-1,52945,14.70694444,H11,1.151,1.151,600,-1
OD600,-1,52945,14.70694444,H12,1.208,1.208,600,-1
OD600,-1,53245,14.79027778,A1,1.298,1.298,600,-1
OD600,-1,53245,14.79027778,A2,1.276,1.276,600,-1
OD600,-1,53245,14.79027778,A3,1.28,1.28,600,-1
OD600,-1,53245,14.79027778,A4,1.193,1.193,600,-1
OD600,-1,53245,14.79027778,A5,1.201,1.201,600,-1
OD600,-1,53245,14.79027778,A6,1.175,1.175,600,-1
OD600,-1,53245,14.79027778,A7,1.228,1.228,600,-1
OD600,-1,53245,14.79027778,A8,1.238,1.238,600,-1
OD600,-1,53245,14.79027778,A9,1.214,1.214,600,-1
OD600,-1,53245,14.79027778,A10,1.227,1.227,600,-1
OD600,-1,53245,14.79027778,A11,1.215,1.215,600,-1
OD600,-1,53245,14.79027778,A12,1.205,1.205,600,-1
OD600,-1,53245,14.79027778,B1,1.252,1.252,600,-1
OD600,-1,53245,14.79027778,B2,1.209,1.209,600,-1
OD600,-1,53245,14.79027778,B3,1.209,1.209,600,-1
OD600,-1,53245,14.79027778,B4,1.197,1.197,600,-1
OD600,-1,53245,14.79027778,B5,1.107,1.107,600,-1
OD600,-1,53245,14.79027778,B6,1.114,1.114,600,-1
OD600,-1,53245,14.79027778,B7,1.146,1.146,600,-1
OD600,-1,53245,14.79027778,B8,1.14,1.14,600,-1
OD600,-1,53245,14.79027778,B9,1.172,1.172,600,-1
OD600,-1,53245,14.79027778,B10,1.213,1.213,600,-1
OD600,-1,53245,14.79027778,B11,1.167,1.167,600,-1
OD600,-1,53245,14.79027778,B12,1.202,1.202,600,-1
OD600,-1,53245,14.79027778,C1,1.185,1.185,600,-1
OD600,-1,53245,14.79027778,C2,1.194,1.194,600,-1
OD600,-1,53245,14.79027778,C3,1.205,1.205,600,-1
OD600,-1,53245,14.79027778,C4,1.14,1.14,600,-1
OD600,-1,53245,14.79027778,C5,1.104,1.104,600,-1
OD600,-1,53245,14.79027778,C6,1.081,1.081,600,-1
OD600,-1,53245,14.79027778,C7,1.187,1.187,600,-1
OD600,-1,53245,14.79027778,C8,1.232,1.232,600,-1
OD600,-1,53245,14.79027778,C9,1.199,1.199,600,-1
OD600,-1,53245,14.79027778,C10,1.216,1.216,600,-1
OD600,-1,53245,14.79027778,C11,1.22,1.22,600,-1
OD600,-1,53245,14.79027778,C12,1.203,1.203,600,-1
OD600,-1,53245,14.79027778,D1,1.198,1.198,600,-1
OD600,-1,53245,14.79027778,D2,1.18,1.18,600,-1
OD600,-1,53245,14.79027778,D3,1.199,1.199,600,-1
OD600,-1,53245,14.79027778,D4,1.161,1.161,600,-1
OD600,-1,53245,14.79027778,D5,1.118,1.118,600,-1
OD600,-1,53245,14.79027778,D6,1.158,1.158,600,-1
OD600,-1,53245,14.79027778,D7,1.204,1.204,600,-1
OD600,-1,53245,14.79027778,D8,1.204,1.204,600,-1
OD600,-1,53245,14.79027778,D9,1.296,1.296,600,-1
OD600,-1,53245,14.79027778,D10,1.213,1.213,600,-1
OD600,-1,53245,14.79027778,D11,1.213,1.213,600,-1
OD600,-1,53245,14.79027778,D12,1.232,1.232,600,-1
OD600,-1,53245,14.79027778,E1,1.174,1.174,600,-1
OD600,-1,53245,14.79027778,E2,1.159,1.159,600,-1
OD600,-1,53245,14.79027778,E3,1.185,1.185,600,-1
OD600,-1,53245,14.79027778,E4,1.074,1.074,600,-1
OD600,-1,53245,14.79027778,E5,1.011,1.011,600,-1
OD600,-1,53245,14.79027778,E6,1.074,1.074,600,-1
OD600,-1,53245,14.79027778,E7,1.188,1.188,600,-1
OD600,-1,53245,14.79027778,E8,1.173,1.173,600,-1
OD600,-1,53245,14.79027778,E9,1.172,1.172,600,-1
OD600,-1,53245,14.79027778,E10,1.195,1.195,600,-1
OD600,-1,53245,14.79027778,E11,1.206,1.206,600,-1
OD600,-1,53245,14.79027778,E12,1.218,1.218,600,-1
OD600,-1,53245,14.79027778,F1,1.171,1.171,600,-1
OD600,-1,53245,14.79027778,F2,1.183,1.183,600,-1
OD600,-1,53245,14.79027778,F3,1.205,1.205,600,-1
OD600,-1,53245,14.79027778,F4,1.209,1.209,600,-1
OD600,-1,53245,14.79027778,F5,1.205,1.205,600,-1
OD600,-1,53245,14.79027778,F6,1.22,1.22,600,-1
OD600,-1,53245,14.79027778,F7,1.253,1.253,600,-1
