Channel,Gain,Time (sec),Time (hr),Well,AFU,uM,Excitation,Emission
GFP,61,30300,8.416666666666666,D9,564,0.4988942945599292,485,515
GFP,61,30300,8.416666666666666,D10,0,0.0,485,515
GFP,61,30300,8.416666666666666,E1,520,0.45997346306943826,485,515
GFP,61,30300,8.416666666666666,E2,461,0.40778416629809816,485,515
GFP,61,30300,8.416666666666666,E3,387,0.3423264042459089,485,515
GFP,61,30300,8.416666666666666,E4,27,0.023883237505528527,485,515
GFP,61,30300,8.416666666666666,E5,29,0.02565236620964175,485,515
GFP,61,30300,8.416666666666666,E6,27,0.023883237505528527,485,515
GFP,61,30300,8.416666666666666,E7,577,0.5103936311366651,485,515
GFP,61,30300,8.416666666666666,E8,402,0.35559486952675806,485,515
GFP,61,30300,8.416666666666666,E9,375,0.33171163202122955,485,515
GFP,61,30300,8.416666666666666,E10,7,0.006191950464396285,485,515
GFP,61,30300,8.416666666666666,F1,120,0.10614772224679345,485,515
GFP,61,30300,8.416666666666666,F2,102,0.09022556390977443,485,515
GFP,61,30300,8.416666666666666,F3,105,0.09287925696594426,485,515
GFP,61,30300,8.416666666666666,F4,23,0.020344980097302078,485,515
GFP,61,30300,8.416666666666666,F5,28,0.02476780185758514,485,515
GFP,61,30300,8.416666666666666,F6,25,0.022114108801415303,485,515
GFP,61,30300,8.416666666666666,F7,71,0.06280406899601945,485,515
GFP,61,30300,8.416666666666666,F8,64,0.05661211853162318,485,515
GFP,61,30300,8.416666666666666,F9,66,0.0583812472357364,485,515
GFP,61,30300,8.416666666666666,F10,3,0.0026536930561698365,485,515
GFP,61,30300,8.416666666666666,G1,13,0.011499336576735958,485,515
GFP,61,30300,8.416666666666666,G2,2,0.0017691287041132243,485,515
GFP,61,30300,8.416666666666666,G3,3,0.0026536930561698365,485,515
GFP,61,30300,8.416666666666666,G4,9,0.00796107916850951,485,515
GFP,61,30300,8.416666666666666,G5,4,0.0035382574082264487,485,515
GFP,61,30300,8.416666666666666,G6,6,0.005307386112339673,485,515
GFP,61,30300,8.416666666666666,G7,0,0.0,485,515
GFP,61,30300,8.416666666666666,G8,3,0.0026536930561698365,485,515
GFP,61,30300,8.416666666666666,G9,5,0.004422821760283061,485,515
GFP,61,30300,8.416666666666666,G10,7,0.006191950464396285,485,515
GFP,61,30600,8.5,A1,732,0.6475011057054401,485,515
GFP,61,30600,8.5,A2,466,0.4122069880583813,485,515
GFP,61,30600,8.5,A3,574,0.5077399380804953,485,515
GFP,61,30600,8.5,A4,16,0.014153029632905795,485,515
GFP,61,30600,8.5,A5,15,0.01326846528084918,485,515
GFP,61,30600,8.5,A6,15,0.01326846528084918,485,515
GFP,61,30600,8.5,A7,18,0.01592215833701902,485,515
GFP,61,30600,8.5,A8,21,0.018575851393188854,485,515
GFP,61,30600,8.5,A9,20,0.017691287041132243,485,515
GFP,61,30600,8.5,A10,3,0.0026536930561698365,485,515
GFP,61,30600,8.5,B1,793,0.7014595311808934,485,515
GFP,61,30600,8.5,B2,1409,1.2463511720477665,485,515
GFP,61,30600,8.5,B3,1048,0.9270234409553295,485,515
GFP,61,30600,8.5,B4,11,0.009730207872622732,485,515
GFP,61,30600,8.5,B5,12,0.010614772224679346,485,515
GFP,61,30600,8.5,B6,15,0.01326846528084918,485,515
GFP,61,30600,8.5,B7,30,0.02653693056169836,485,515
GFP,61,30600,8.5,B8,32,0.02830605926581159,485,515
GFP,61,30600,8.5,B9,31,0.027421494913754972,485,515
GFP,61,30600,8.5,B10,7,0.006191950464396285,485,515
GFP,61,30600,8.5,C1,942,0.8332596196373286,485,515
GFP,61,30600,8.5,C2,2426,2.145953118089341,485,515
GFP,61,30600,8.5,C3,1249,1.1048208757187086,485,515
GFP,61,30600,8.5,C4,19,0.016806722689075633,485,515
GFP,61,30600,8.5,C5,14,0.01238390092879257,485,515
GFP,61,30600,8.5,C6,14,0.01238390092879257,485,515
GFP,61,30600,8.5,C7,363,0.32109685979655017,485,515
GFP,61,30600,8.5,C8,232,0.205218929677134,485,515
GFP,61,30600,8.5,C9,363,0.32109685979655017,485,515
GFP,61,30600,8.5,C10,8,0.007076514816452897,485,515
GFP,61,30600,8.5,D1,890,0.7872622733303848,485,515
GFP,61,30600,8.5,D2,1048,0.9270234409553295,485,515
GFP,61,30600,8.5,D3,1107,0.9792127377266697,485,515
GFP,61,30600,8.5,D4,19,0.016806722689075633,485,515
GFP,61,30600,8.5,D5,24,0.021229544449358692,485,515
GFP,61,30600,8.5,D6,22,0.019460415745245464,485,515
GFP,61,30600,8.5,D7,636,0.5625829279080052,485,515
GFP,61,30600,8.5,D8,639,0.5652366209641752,485,515
GFP,61,30600,8.5,D9,566,0.5006634232640425,485,515
GFP,61,30600,8.5,D10,1,0.0008845643520566122,485,515
GFP,61,30600,8.5,E1,501,0.4431667403803627,485,515
GFP,61,30600,8.5,E2,463,0.4095532950022114,485,515
GFP,61,30600,8.5,E3,392,0.34674922600619196,485,515
GFP,61,30600,8.5,E4,10,0.008845643520566122,485,515
GFP,61,30600,8.5,E5,24,0.021229544449358692,485,515
GFP,61,30600,8.5,E6,15,0.01326846528084918,485,515
GFP,61,30600,8.5,E7,581,0.5139318885448916,485,515
GFP,61,30600,8.5,E8,419,0.37063246351172047,485,515
GFP,61,30600,8.5,E9,380,0.33613445378151263,485,515
GFP,61,30600,8.5,E10,6,0.005307386112339673,485,515
GFP,61,30600,8.5,F1,130,0.11499336576735956,485,515
GFP,61,30600,8.5,F2,115,0.1017249004865104,485,515
GFP,61,30600,8.5,F3,100,0.08845643520566121,485,515
GFP,61,30600,8.5,F4,24,0.021229544449358692,485,515
GFP,61,30600,8.5,F5,30,0.02653693056169836,485,515
GFP,61,30600,8.5,F6,23,0.020344980097302078,485,515
GFP,61,30600,8.5,F7,63,0.05572755417956656,485,515
GFP,61,30600,8.5,F8,60,0.05307386112339672,485,515
GFP,61,30600,8.5,F9,65,0.05749668288367978,485,515
GFP,61,30600,8.5,F10,4,0.0035382574082264487,485,515
GFP,61,30600,8.5,G1,12,0.010614772224679346,485,515
GFP,61,30600,8.5,G2,7,0.006191950464396285,485,515
GFP,61,30600,8.5,G3,4,0.0035382574082264487,485,515
GFP,61,30600,8.5,G4,6,0.005307386112339673,485,515
GFP,61,30600,8.5,G5,6,0.005307386112339673,485,515
GFP,61,30600,8.5,G6,4,0.0035382574082264487,485,515
GFP,61,30600,8.5,G7,3,0.0026536930561698365,485,515
GFP,61,30600,8.5,G8,5,0.004422821760283061,485,515
GFP,61,30600,8.5,G9,4,0.0035382574082264487,485,515
GFP,61,30600,8.5,G10,0,0.0,485,515
GFP,61,30900,8.583333333333334,A1,738,0.6528084918177798,485,515
GFP,61,30900,8.583333333333334,A2,488,0.4316674038036267,485,515
GFP,61,30900,8.583333333333334,A3,578,0.5112781954887218,485,515
GFP,61,30900,8.583333333333334,A4,15,0.01326846528084918,485,515
GFP,61,30900,8.583333333333334,A5,18,0.01592215833701902,485,515
GFP,61,30900,8.583333333333334,A6,18,0.01592215833701902,485,515
GFP,61,30900,8.583333333333334,A7,19,0.016806722689075633,485,515
GFP,61,30900,8.583333333333334,A8,24,0.021229544449358692,485,515
GFP,61,30900,8.583333333333334,A9,18,0.01592215833701902,485,515
GFP,61,30900,8.583333333333334,A10,2,0.0017691287041132243,485,515
GFP,61,30900,8.583333333333334,B1,783,0.6926138876603273,485,515
GFP,61,30900,8.583333333333334,B2,1427,1.2622733303847855,485,515
GFP,61,30900,8.583333333333334,B3,1031,0.911985846970367,485,515
GFP,61,30900,8.583333333333334,B4,16,0.014153029632905795,485,515
GFP,61,30900,8.583333333333334,B5,17,0.015037593984962405,485,515
GFP,61,30900,8.583333333333334,B6,13,0.011499336576735958,485,515
GFP,61,30900,8.583333333333334,B7,32,0.02830605926581159,485,515
GFP,61,30900,8.583333333333334,B8,34,0.03007518796992481,485,515
GFP,61,30900,8.583333333333334,B9,37,0.03272888102609465,485,515
GFP,61,30900,8.583333333333334,B10,11,0.009730207872622732,485,515
GFP,61,30900,8.583333333333334,C1,939,0.8306059265811587,485,515
GFP,61,30900,8.583333333333334,C2,2412,2.1335692171605483,485,515
GFP,61,30900,8.583333333333334,C3,1245,1.101282618310482,485,515
GFP,61,30900,8.583333333333334,C4,13,0.011499336576735958,485,515
GFP,61,30900,8.583333333333334,C5,21,0.018575851393188854,485,515
GFP,61,30900,8.583333333333334,C6,13,0.011499336576735958,485,515
GFP,61,30900,8.583333333333334,C7,378,0.33436532507739936,485,515
GFP,61,30900,8.583333333333334,C8,233,0.20610349402919065,485,515
GFP,61,30900,8.583333333333334,C9,369,0.3264042459088899,485,515
GFP,61,30900,8.583333333333334,C10,1,0.0008845643520566122,485,515
GFP,61,30900,8.583333333333334,D1,888,0.7854931446262715,485,515
GFP,61,30900,8.583333333333334,D2,1063,0.9402919062361788,485,515
GFP,61,30900,8.583333333333334,D3,1070,0.9464838567005749,485,515
GFP,61,30900,8.583333333333334,D4,22,0.019460415745245464,485,515
GFP,61,30900,8.583333333333334,D5,26,0.022998673153471916,485,515
GFP,61,30900,8.583333333333334,D6,17,0.015037593984962405,485,515
GFP,61,30900,8.583333333333334,D7,624,0.551968155683326,485,515
GFP,61,30900,8.583333333333334,D8,634,0.5608137992038921,485,515
GFP,61,30900,8.583333333333334,D9,577,0.5103936311366651,485,515
GFP,61,30900,8.583333333333334,D10,1,0.0008845643520566122,485,515
GFP,61,30900,8.583333333333334,E1,504,0.4458204334365325,485,515
GFP,61,30900,8.583333333333334,E2,458,0.40513047324192836,485,515
GFP,61,30900,8.583333333333334,E3,405,0.3582485625829279,485,515
GFP,61,30900,8.583333333333334,E4,33,0.0291906236178682,485,515
GFP,61,30900,8.583333333333334,E5,33,0.0291906236178682,485,515
GFP,61,30900,8.583333333333334,E6,25,0.022114108801415303,485,515
GFP,61,30900,8.583333333333334,E7,585,0.5174701459531181,485,515
GFP,61,30900,8.583333333333334,E8,425,0.37593984962406013,485,515
GFP,61,30900,8.583333333333334,E9,381,0.3370190181335692,485,515
GFP,61,30900,8.583333333333334,E10,1,0.0008845643520566122,485,515
GFP,61,30900,8.583333333333334,F1,118,0.10437859354268023,485,515
GFP,61,30900,8.583333333333334,F2,111,0.09818664307828394,485,515
GFP,61,30900,8.583333333333334,F3,107,0.0946483856700575,485,515
GFP,61,30900,8.583333333333334,F4,24,0.021229544449358692,485,515
GFP,61,30900,8.583333333333334,F5,23,0.020344980097302078,485,515
GFP,61,30900,8.583333333333334,F6,20,0.017691287041132243,485,515
GFP,61,30900,8.583333333333334,F7,75,0.06634232640424591,485,515
GFP,61,30900,8.583333333333334,F8,64,0.05661211853162318,485,515
GFP,61,30900,8.583333333333334,F9,65,0.05749668288367978,485,515
GFP,61,30900,8.583333333333334,F10,5,0.004422821760283061,485,515
GFP,61,30900,8.583333333333334,G1,28,0.02476780185758514,485,515
GFP,61,30900,8.583333333333334,G2,3,0.0026536930561698365,485,515
GFP,61,30900,8.583333333333334,G3,2,0.0017691287041132243,485,515
GFP,61,30900,8.583333333333334,G4,4,0.0035382574082264487,485,515
GFP,61,30900,8.583333333333334,G5,2,0.0017691287041132243,485,515
GFP,61,30900,8.583333333333334,G6,7,0.006191950464396285,485,515
GFP,61,30900,8.583333333333334,G7,1,0.0008845643520566122,485,515
GFP,61,30900,8.583333333333334,G8,6,0.005307386112339673,485,515
GFP,61,30900,8.583333333333334,G9,4,0.0035382574082264487,485,515
GFP,61,30900,8.583333333333334,G10,3,0.0026536930561698365,485,515
GFP,61,31200,8.666666666666666,A1,747,0.6607695709862893,485,515
GFP,61,31200,8.666666666666666,A2,485,0.42901371074745687,485,515
GFP,61,31200,8.666666666666666,A3,582,0.5148164528969483,485,515
GFP,61,31200,8.666666666666666,A4,12,0.010614772224679346,485,515
GFP,61,31200,8.666666666666666,A5,28,0.02476780185758514,485,515
GFP,61,31200,8.666666666666666,A6,15,0.01326846528084918,485,515
GFP,61,31200,8.666666666666666,A7,19,0.016806722689075633,485,515
GFP,61,31200,8.666666666666666,A8,21,0.018575851393188854,485,515
GFP,61,31200,8.666666666666666,A9,14,0.01238390092879257,485,515
GFP,61,31200,8.666666666666666,A10,4,0.0035382574082264487,485,515
GFP,61,31200,8.666666666666666,B1,781,0.690844758956214,485,515
GFP,61,31200,8.666666666666666,B2,1419,1.2551968155683326,485,515
GFP,61,31200,8.666666666666666,B3,1014,0.8969482529854046,485,515
GFP,61,31200,8.666666666666666,B4,17,0.015037593984962405,485,515
GFP,61,31200,8.666666666666666,B5,11,0.009730207872622732,485,515
GFP,61,31200,8.666666666666666,B6,19,0.016806722689075633,485,515
GFP,61,31200,8.666666666666666,B7,31,0.027421494913754972,485,515
GFP,61,31200,8.666666666666666,B8,39,0.034498009730207876,485,515
GFP,61,31200,8.666666666666666,B9,38,0.033613445378151266,485,515
GFP,61,31200,8.666666666666666,B10,0,0.0,485,515
GFP,61,31200,8.666666666666666,C1,947,0.8376824413976116,485,515
GFP,61,31200,8.666666666666666,C2,2404,2.1264927023440956,485,515
GFP,61,31200,8.666666666666666,C3,1249,1.1048208757187086,485,515
GFP,61,31200,8.666666666666666,C4,17,0.015037593984962405,485,515
GFP,61,31200,8.666666666666666,C5,17,0.015037593984962405,485,515
GFP,61,31200,8.666666666666666,C6,19,0.016806722689075633,485,515
GFP,61,31200,8.666666666666666,C7,373,0.32994250331711633,485,515
GFP,61,31200,8.666666666666666,C8,233,0.20610349402919065,485,515
GFP,61,31200,8.666666666666666,C9,371,0.3281733746130031,485,515
GFP,61,31200,8.666666666666666,C10,0,0.0,485,515
GFP,61,31200,8.666666666666666,D1,896,0.7925696594427245,485,515
GFP,61,31200,8.666666666666666,D2,1019,0.9013710747456878,485,515
GFP,61,31200,8.666666666666666,D3,1058,0.9358690844758956,485,515
GFP,61,31200,8.666666666666666,D4,23,0.020344980097302078,485,515
GFP,61,31200,8.666666666666666,D5,25,0.022114108801415303,485,515
GFP,61,31200,8.666666666666666,D6,19,0.016806722689075633,485,515
GFP,61,31200,8.666666666666666,D7,634,0.5608137992038921,485,515
GFP,61,31200,8.666666666666666,D8,626,0.5537372843874392,485,515
GFP,61,31200,8.666666666666666,D9,561,0.49624060150375937,485,515
GFP,61,31200,8.666666666666666,D10,4,0.0035382574082264487,485,515
GFP,61,31200,8.666666666666666,E1,494,0.43697478991596633,485,515
GFP,61,31200,8.666666666666666,E2,461,0.40778416629809816,485,515
GFP,61,31200,8.666666666666666,E3,401,0.3547103051747015,485,515
GFP,61,31200,8.666666666666666,E4,29,0.02565236620964175,485,515
GFP,61,31200,8.666666666666666,E5,27,0.023883237505528527,485,515
GFP,61,31200,8.666666666666666,E6,23,0.020344980097302078,485,515
GFP,61,31200,8.666666666666666,E7,589,0.5210084033613446,485,515
GFP,61,31200,8.666666666666666,E8,420,0.37151702786377705,485,515
GFP,61,31200,8.666666666666666,E9,395,0.3494029190623618,485,515
GFP,61,31200,8.666666666666666,E10,10,0.008845643520566122,485,515
GFP,61,31200,8.666666666666666,F1,119,0.10526315789473684,485,515
GFP,61,31200,8.666666666666666,F2,110,0.09730207872622734,485,515
GFP,61,31200,8.666666666666666,F3,106,0.09376382131800089,485,515
GFP,61,31200,8.666666666666666,F4,27,0.023883237505528527,485,515
GFP,61,31200,8.666666666666666,F5,24,0.021229544449358692,485,515
GFP,61,31200,8.666666666666666,F6,29,0.02565236620964175,485,515
GFP,61,31200,8.666666666666666,F7,76,0.06722689075630253,485,515
GFP,61,31200,8.666666666666666,F8,61,0.05395842547545334,485,515
GFP,61,31200,8.666666666666666,F9,64,0.05661211853162318,485,515
GFP,61,31200,8.666666666666666,F10,14,0.01238390092879257,485,515
GFP,61,31200,8.666666666666666,G1,25,0.022114108801415303,485,515
GFP,61,31200,8.666666666666666,G2,6,0.005307386112339673,485,515
GFP,61,31200,8.666666666666666,G3,5,0.004422821760283061,485,515
GFP,61,31200,8.666666666666666,G4,0,0.0,485,515
GFP,61,31200,8.666666666666666,G5,5,0.004422821760283061,485,515
GFP,61,31200,8.666666666666666,G6,3,0.0026536930561698365,485,515
GFP,61,31200,8.666666666666666,G7,4,0.0035382574082264487,485,515
GFP,61,31200,8.666666666666666,G8,5,0.004422821760283061,485,515
GFP,61,31200,8.666666666666666,G9,6,0.005307386112339673,485,515
GFP,61,31200,8.666666666666666,G10,0,0.0,485,515
GFP,61,31500,8.75,A1,741,0.6554621848739496,485,515
GFP,61,31500,8.75,A2,488,0.4316674038036267,485,515
GFP,61,31500,8.75,A3,587,0.5192392746572313,485,515
GFP,61,31500,8.75,A4,15,0.01326846528084918,485,515
GFP,61,31500,8.75,A5,15,0.01326846528084918,485,515
GFP,61,31500,8.75,A6,14,0.01238390092879257,485,515
GFP,61,31500,8.75,A7,18,0.01592215833701902,485,515
GFP,61,31500,8.75,A8,17,0.015037593984962405,485,515
GFP,61,31500,8.75,A9,21,0.018575851393188854,485,515
GFP,61,31500,8.75,A10,2,0.0017691287041132243,485,515
GFP,61,31500,8.75,B1,805,0.7120743034055728,485,515
GFP,61,31500,8.75,B2,1401,1.2392746572313136,485,515
GFP,61,31500,8.75,B3,1001,0.8854489164086686,485,515
GFP,61,31500,8.75,B4,16,0.014153029632905795,485,515
GFP,61,31500,8.75,B5,22,0.019460415745245464,485,515
GFP,61,31500,8.75,B6,16,0.014153029632905795,485,515
GFP,61,31500,8.75,B7,42,0.03715170278637771,485,515
GFP,61,31500,8.75,B8,38,0.033613445378151266,485,515
GFP,61,31500,8.75,B9,45,0.039805395842547546,485,515
GFP,61,31500,8.75,B10,0,0.0,485,515
GFP,61,31500,8.75,C1,959,0.848297213622291,485,515
GFP,61,31500,8.75,C2,2361,2.088456435205661,485,515
GFP,61,31500,8.75,C3,1247,1.1030517470145953,485,515
GFP,61,31500,8.75,C4,17,0.015037593984962405,485,515
GFP,61,31500,8.75,C5,18,0.01592215833701902,485,515
GFP,61,31500,8.75,C6,19,0.016806722689075633,485,515
GFP,61,31500,8.75,C7,381,0.3370190181335692,485,515
GFP,61,31500,8.75,C8,239,0.21141088014153028,485,515
GFP,61,31500,8.75,C9,384,0.3396727111897391,485,515
GFP,61,31500,8.75,C10,1,0.0008845643520566122,485,515
GFP,61,31500,8.75,D1,881,0.7793011941618753,485,515
GFP,61,31500,8.75,D2,1014,0.8969482529854046,485,515
GFP,61,31500,8.75,D3,1056,0.9340999557717824,485,515
GFP,61,31500,8.75,D4,16,0.014153029632905795,485,515
GFP,61,31500,8.75,D5,19,0.016806722689075633,485,515
GFP,61,31500,8.75,D6,22,0.019460415745245464,485,515
GFP,61,31500,8.75,D7,643,0.5687748783724016,485,515
GFP,61,31500,8.75,D8,638,0.5643520566121185,485,515
GFP,61,31500,8.75,D9,578,0.5112781954887218,485,515
GFP,61,31500,8.75,D10,4,0.0035382574082264487,485,515
GFP,61,31500,8.75,E1,489,0.4325519681556833,485,515
GFP,61,31500,8.75,E2,454,0.40159221583370186,485,515
GFP,61,31500,8.75,E3,402,0.35559486952675806,485,515
GFP,61,31500,8.75,E4,30,0.02653693056169836,485,515
GFP,61,31500,8.75,E5,23,0.020344980097302078,485,515
GFP,61,31500,8.75,E6,32,0.02830605926581159,485,515
GFP,61,31500,8.75,E7,579,0.5121627598407784,485,515
GFP,61,31500,8.75,E8,404,0.3573639982308713,485,515
GFP,61,31500,8.75,E9,375,0.33171163202122955,485,515
GFP,61,31500,8.75,E10,7,0.006191950464396285,485,515
GFP,61,31500,8.75,F1,117,0.10349402919062363,485,515
GFP,61,31500,8.75,F2,110,0.09730207872622734,485,515
GFP,61,31500,8.75,F3,101,0.08934099955771782,485,515
GFP,61,31500,8.75,F4,24,0.021229544449358692,485,515
GFP,61,31500,8.75,F5,17,0.015037593984962405,485,515
GFP,61,31500,8.75,F6,24,0.021229544449358692,485,515
GFP,61,31500,8.75,F7,72,0.06368863334807608,485,515
GFP,61,31500,8.75,F8,60,0.05307386112339672,485,515
GFP,61,31500,8.75,F9,73,0.06457319770013269,485,515
GFP,61,31500,8.75,F10,2,0.0017691287041132243,485,515
GFP,61,31500,8.75,G1,21,0.018575851393188854,485,515
GFP,61,31500,8.75,G2,1,0.0008845643520566122,485,515
GFP,61,31500,8.75,G3,1,0.0008845643520566122,485,515
GFP,61,31500,8.75,G4,2,0.0017691287041132243,485,515
GFP,61,31500,8.75,G5,0,0.0,485,515
GFP,61,31500,8.75,G6,12,0.010614772224679346,485,515
GFP,61,31500,8.75,G7,5,0.004422821760283061,485,515
GFP,61,31500,8.75,G8,6,0.005307386112339673,485,515
GFP,61,31500,8.75,G9,2,0.0017691287041132243,485,515
GFP,61,31500,8.75,G10,3,0.0026536930561698365,485,515
GFP,61,31800,8.833333333333334,A1,757,0.6696152145068555,485,515
GFP,61,31800,8.833333333333334,A2,476,0.42105263157894735,485,515
GFP,61,31800,8.833333333333334,A3,597,0.5280849181777973,485,515
GFP,61,31800,8.833333333333334,A4,21,0.018575851393188854,485,515
GFP,61,31800,8.833333333333334,A5,15,0.01326846528084918,485,515
GFP,61,31800,8.833333333333334,A6,19,0.016806722689075633,485,515
GFP,61,31800,8.833333333333334,A7,11,0.009730207872622732,485,515
GFP,61,31800,8.833333333333334,A8,13,0.011499336576735958,485,515
GFP,61,31800,8.833333333333334,A9,22,0.019460415745245464,485,515
GFP,61,31800,8.833333333333334,A10,5,0.004422821760283061,485,515
GFP,61,31800,8.833333333333334,B1,797,0.7049977885891199,485,515
GFP,61,31800,8.833333333333334,B2,1389,1.2286598850066341,485,515
GFP,61,31800,8.833333333333334,B3,994,0.8792569659442725,485,515
GFP,61,31800,8.833333333333334,B4,14,0.01238390092879257,485,515
GFP,61,31800,8.833333333333334,B5,16,0.014153029632905795,485,515
GFP,61,31800,8.833333333333334,B6,18,0.01592215833701902,485,515
GFP,61,31800,8.833333333333334,B7,42,0.03715170278637771,485,515
GFP,61,31800,8.833333333333334,B8,35,0.030959752321981428,485,515
GFP,61,31800,8.833333333333334,B9,41,0.0362671384343211,485,515
GFP,61,31800,8.833333333333334,B10,0,0.0,485,515
GFP,61,31800,8.833333333333334,C1,952,0.8421052631578947,485,515
GFP,61,31800,8.833333333333334,C2,2360,2.0875718708536044,485,515
GFP,61,31800,8.833333333333334,C3,1218,1.0773993808049536,485,515
GFP,61,31800,8.833333333333334,C4,20,0.017691287041132243,485,515
GFP,61,31800,8.833333333333334,C5,14,0.01238390092879257,485,515
GFP,61,31800,8.833333333333334,C6,16,0.014153029632905795,485,515
GFP,61,31800,8.833333333333334,C7,376,0.33259619637328613,485,515
GFP,61,31800,8.833333333333334,C8,247,0.21848739495798317,485,515
GFP,61,31800,8.833333333333334,C9,379,0.335249889429456,485,515
GFP,61,31800,8.833333333333334,C10,5,0.004422821760283061,485,515
GFP,61,31800,8.833333333333334,D1,894,0.7908005307386112,485,515
GFP,61,31800,8.833333333333334,D2,984,0.8704113224237064,485,515
GFP,61,31800,8.833333333333334,D3,1022,0.9040247678018576,485,515
GFP,61,31800,8.833333333333334,D4,22,0.019460415745245464,485,515
GFP,61,31800,8.833333333333334,D5,25,0.022114108801415303,485,515
GFP,61,31800,8.833333333333334,D6,32,0.02830605926581159,485,515
GFP,61,31800,8.833333333333334,D7,627,0.5546218487394958,485,515
GFP,61,31800,8.833333333333334,D8,636,0.5625829279080052,485,515
GFP,61,31800,8.833333333333334,D9,580,0.513047324192835,485,515
GFP,61,31800,8.833333333333334,D10,2,0.0017691287041132243,485,515
GFP,61,31800,8.833333333333334,E1,525,0.4643962848297214,485,515
GFP,61,31800,8.833333333333334,E2,448,0.39628482972136225,485,515
GFP,61,31800,8.833333333333334,E3,395,0.3494029190623618,485,515
GFP,61,31800,8.833333333333334,E4,25,0.022114108801415303,485,515
GFP,61,31800,8.833333333333334,E5,23,0.020344980097302078,485,515
GFP,61,31800,8.833333333333334,E6,27,0.023883237505528527,485,515
GFP,61,31800,8.833333333333334,E7,593,0.524546660769571,485,515
GFP,61,31800,8.833333333333334,E8,414,0.36620964175143744,485,515
GFP,61,31800,8.833333333333334,E9,372,0.32905793896505975,485,515
GFP,61,31800,8.833333333333334,E10,7,0.006191950464396285,485,515
GFP,61,31800,8.833333333333334,F1,117,0.10349402919062363,485,515
GFP,61,31800,8.833333333333334,F2,100,0.08845643520566121,485,515
GFP,61,31800,8.833333333333334,F3,99,0.0875718708536046,485,515
GFP,61,31800,8.833333333333334,F4,26,0.022998673153471916,485,515
GFP,61,31800,8.833333333333334,F5,25,0.022114108801415303,485,515
GFP,61,31800,8.833333333333334,F6,25,0.022114108801415303,485,515
GFP,61,31800,8.833333333333334,F7,79,0.06988058381247235,485,515
GFP,61,31800,8.833333333333334,F8,59,0.05218929677134011,485,515
GFP,61,31800,8.833333333333334,F9,67,0.05926581158779302,485,515
GFP,61,31800,8.833333333333334,F10,3,0.0026536930561698365,485,515
GFP,61,31800,8.833333333333334,G1,15,0.01326846528084918,485,515
GFP,61,31800,8.833333333333334,G2,3,0.0026536930561698365,485,515
GFP,61,31800,8.833333333333334,G3,4,0.0035382574082264487,485,515
GFP,61,31800,8.833333333333334,G4,12,0.010614772224679346,485,515
GFP,61,31800,8.833333333333334,G5,0,0.0,485,515
GFP,61,31800,8.833333333333334,G6,0,0.0,485,515
GFP,61,31800,8.833333333333334,G7,4,0.0035382574082264487,485,515
GFP,61,31800,8.833333333333334,G8,3,0.0026536930561698365,485,515
GFP,61,31800,8.833333333333334,G9,7,0.006191950464396285,485,515
GFP,61,31800,8.833333333333334,G10,5,0.004422821760283061,485,515
GFP,61,32100,8.916666666666666,A1,756,0.6687306501547987,485,515
GFP,61,32100,8.916666666666666,A2,490,0.43343653250773995,485,515
GFP,61,32100,8.916666666666666,A3,574,0.5077399380804953,485,515
GFP,61,32100,8.916666666666666,A4,15,0.01326846528084918,485,515
GFP,61,32100,8.916666666666666,A5,17,0.015037593984962405,485,515
GFP,61,32100,8.916666666666666,A6,19,0.016806722689075633,485,515
GFP,61,32100,8.916666666666666,A7,19,0.016806722689075633,485,515
GFP,61,32100,8.916666666666666,A8,18,0.01592215833701902,485,515
GFP,61,32100,8.916666666666666,A9,20,0.017691287041132243,485,515
GFP,61,32100,8.916666666666666,A10,4,0.0035382574082264487,485,515
GFP,61,32100,8.916666666666666,B1,791,0.6996904024767802,485,515
GFP,61,32100,8.916666666666666,B2,1362,1.2047766475011057,485,515
GFP,61,32100,8.916666666666666,B3,986,0.8721804511278195,485,515
GFP,61,32100,8.916666666666666,B4,11,0.009730207872622732,485,515
GFP,61,32100,8.916666666666666,B5,25,0.022114108801415303,485,515
GFP,61,32100,8.916666666666666,B6,11,0.009730207872622732,485,515
GFP,61,32100,8.916666666666666,B7,25,0.022114108801415303,485,515
GFP,61,32100,8.916666666666666,B8,36,0.03184431667403804,485,515
GFP,61,32100,8.916666666666666,B9,38,0.033613445378151266,485,515
GFP,61,32100,8.916666666666666,B10,10,0.008845643520566122,485,515
GFP,61,32100,8.916666666666666,C1,949,0.839451570101725,485,515
GFP,61,32100,8.916666666666666,C2,2380,2.105263157894737,485,515
GFP,61,32100,8.916666666666666,C3,1197,1.0588235294117647,485,515
GFP,61,32100,8.916666666666666,C4,16,0.014153029632905795,485,515
GFP,61,32100,8.916666666666666,C5,18,0.01592215833701902,485,515
GFP,61,32100,8.916666666666666,C6,19,0.016806722689075633,485,515
GFP,61,32100,8.916666666666666,C7,392,0.34674922600619196,485,515
GFP,61,32100,8.916666666666666,C8,240,0.2122954444935869,485,515
GFP,61,32100,8.916666666666666,C9,388,0.3432109685979655,485,515
GFP,61,32100,8.916666666666666,C10,2,0.0017691287041132243,485,515
GFP,61,32100,8.916666666666666,D1,886,0.7837240159221583,485,515
GFP,61,32100,8.916666666666666,D2,966,0.8544891640866872,485,515
